16:01:07.226 [main] DEBUG	appLog: Program start
16:01:09.469 [main] TRACE	o.h.e.i.DefaultInitializeCollectionEventListener: Collection not cached
16:01:09.469 [main] DEBUG	o.h.l.c.p.AbstractLoadPlanBasedCollectionInitializer: Loading collection: [entities.Course.students#10]
16:01:09.469 [main] DEBUG	o.h.SQL: select students0_.course_id as course_i1_2_0_, students0_.student_id as student_2_2_0_, student1_.id as id1_1_1_, student1_.age as age2_1_1_, student1_.name as name3_1_1_, student1_.registration_date as registra4_1_1_ from Subscriptions students0_ inner join Students student1_ on students0_.student_id=student1_.id where students0_.course_id=?
16:01:09.469 [main] TRACE	o.h.r.j.i.ResourceRegistryStandardImpl: Registering statement [com.mysql.cj.jdbc.ClientPreparedStatement: select students0_.course_id as course_i1_2_0_, students0_.student_id as student_2_2_0_, student1_.id as id1_1_1_, student1_.age as age2_1_1_, student1_.name as name3_1_1_, student1_.registration_date as registra4_1_1_ from Subscriptions students0_ inner join Students student1_ on students0_.student_id=student1_.id where students0_.course_id=** NOT SPECIFIED **]
16:01:09.469 [main] TRACE	o.h.e.j.i.JdbcCoordinatorImpl: Registering last query statement [com.mysql.cj.jdbc.ClientPreparedStatement: select students0_.course_id as course_i1_2_0_, students0_.student_id as student_2_2_0_, student1_.id as id1_1_1_, student1_.age as age2_1_1_, student1_.name as name3_1_1_, student1_.registration_date as registra4_1_1_ from Subscriptions students0_ inner join Students student1_ on students0_.student_id=student1_.id where students0_.course_id=** NOT SPECIFIED **]
16:01:09.469 [main] TRACE	o.h.t.d.s.BasicBinder: binding parameter [1] as [INTEGER] - [10]
16:01:09.469 [main] TRACE	o.h.l.p.e.i.AbstractLoadPlanBasedLoader: Bound [2] parameters total
16:01:09.470 [main] TRACE	o.h.r.j.i.ResourceRegistryStandardImpl: Registering result set [com.mysql.cj.jdbc.result.ResultSetImpl@4fba8eec]
16:01:09.470 [main] DEBUG	o.h.l.p.e.p.i.ResultSetProcessorImpl: Preparing collection initializer : [entities.Course.students#10]
16:01:09.470 [main] TRACE	o.h.e.l.i.LoadContexts: Constructing collection load context for result set [com.mysql.cj.jdbc.result.ResultSetImpl@4fba8eec]
16:01:09.470 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Starting attempt to find loading collection [[entities.Course.students#10]]
16:01:09.470 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Course.students#10]] in any result-set context
16:01:09.470 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Course.students#10]] not located in load context
16:01:09.470 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Collection not yet initialized; initializing
16:01:09.470 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Processing result set
16:01:09.470 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Starting ResultSet row #0
16:01:09.471 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([id1_1_1_] : [INTEGER]) - [1]
16:01:09.471 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: hydrating entity state
16:01:09.471 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: Initializing object from ResultSet: [entities.Student#1]
16:01:09.471 [main] TRACE	o.h.p.e.AbstractEntityPersister: Hydrating entity: [entities.Student#1]
16:01:09.471 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([age2_1_1_] : [INTEGER]) - [18]
16:01:09.471 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([name3_1_1_] : [VARCHAR]) - [Фуриков Эрнст]
16:01:09.471 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([registra4_1_1_] : [TIMESTAMP]) - [2016-01-01 00:00:00.0]
16:01:09.471 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([course_i1_2_0_] : [INTEGER]) - [10]
16:01:09.471 [main] DEBUG	o.h.l.p.e.p.i.CollectionReferenceInitializerImpl: Found row of collection: [entities.Course.students#10]
16:01:09.471 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Starting attempt to find loading collection [[entities.Course.students#10]]
16:01:09.471 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Course.students#10]] in any result-set context
16:01:09.471 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Course.students#10]] located in load context
16:01:09.471 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Found loading collection bound to current result set processing; reading row
16:01:09.471 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([student_2_2_0_] : [INTEGER]) - [1]
16:01:09.471 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Student#1]
16:01:09.471 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Student#1]
16:01:09.471 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Starting ResultSet row #1
16:01:09.471 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([id1_1_1_] : [INTEGER]) - [11]
16:01:09.471 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: hydrating entity state
16:01:09.471 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: Initializing object from ResultSet: [entities.Student#11]
16:01:09.471 [main] TRACE	o.h.p.e.AbstractEntityPersister: Hydrating entity: [entities.Student#11]
16:01:09.472 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([age2_1_1_] : [INTEGER]) - [28]
16:01:09.472 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([name3_1_1_] : [VARCHAR]) - [Шамило Федосий]
16:01:09.472 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([registra4_1_1_] : [TIMESTAMP]) - [2016-03-11 00:00:00.0]
16:01:09.472 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([course_i1_2_0_] : [INTEGER]) - [10]
16:01:09.472 [main] DEBUG	o.h.l.p.e.p.i.CollectionReferenceInitializerImpl: Found row of collection: [entities.Course.students#10]
16:01:09.472 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Starting attempt to find loading collection [[entities.Course.students#10]]
16:01:09.472 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Course.students#10]] in any result-set context
16:01:09.472 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Course.students#10]] located in load context
16:01:09.472 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Found loading collection bound to current result set processing; reading row
16:01:09.472 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([student_2_2_0_] : [INTEGER]) - [11]
16:01:09.472 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Student#11]
16:01:09.472 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Student#11]
16:01:09.472 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Starting ResultSet row #2
16:01:09.472 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([id1_1_1_] : [INTEGER]) - [46]
16:01:09.472 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: hydrating entity state
16:01:09.472 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: Initializing object from ResultSet: [entities.Student#46]
16:01:09.472 [main] TRACE	o.h.p.e.AbstractEntityPersister: Hydrating entity: [entities.Student#46]
16:01:09.472 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([age2_1_1_] : [INTEGER]) - [37]
16:01:09.472 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([name3_1_1_] : [VARCHAR]) - [Саввин Онисим]
16:01:09.472 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([registra4_1_1_] : [TIMESTAMP]) - [2016-11-11 00:00:00.0]
16:01:09.472 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([course_i1_2_0_] : [INTEGER]) - [10]
16:01:09.472 [main] DEBUG	o.h.l.p.e.p.i.CollectionReferenceInitializerImpl: Found row of collection: [entities.Course.students#10]
16:01:09.473 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Starting attempt to find loading collection [[entities.Course.students#10]]
16:01:09.473 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Course.students#10]] in any result-set context
16:01:09.473 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Course.students#10]] located in load context
16:01:09.473 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Found loading collection bound to current result set processing; reading row
16:01:09.473 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([student_2_2_0_] : [INTEGER]) - [46]
16:01:09.473 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Student#46]
16:01:09.473 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Student#46]
16:01:09.473 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Starting ResultSet row #3
16:01:09.473 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([id1_1_1_] : [INTEGER]) - [56]
16:01:09.473 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: hydrating entity state
16:01:09.473 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: Initializing object from ResultSet: [entities.Student#56]
16:01:09.473 [main] TRACE	o.h.p.e.AbstractEntityPersister: Hydrating entity: [entities.Student#56]
16:01:09.473 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([age2_1_1_] : [INTEGER]) - [23]
16:01:09.473 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([name3_1_1_] : [VARCHAR]) - [Порошин Степан]
16:01:09.473 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([registra4_1_1_] : [TIMESTAMP]) - [2017-01-20 00:00:00.0]
16:01:09.473 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([course_i1_2_0_] : [INTEGER]) - [10]
16:01:09.473 [main] DEBUG	o.h.l.p.e.p.i.CollectionReferenceInitializerImpl: Found row of collection: [entities.Course.students#10]
16:01:09.473 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Starting attempt to find loading collection [[entities.Course.students#10]]
16:01:09.473 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Course.students#10]] in any result-set context
16:01:09.473 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Course.students#10]] located in load context
16:01:09.473 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Found loading collection bound to current result set processing; reading row
16:01:09.473 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([student_2_2_0_] : [INTEGER]) - [56]
16:01:09.473 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Student#56]
16:01:09.473 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Student#56]
16:01:09.473 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Starting ResultSet row #4
16:01:09.473 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([id1_1_1_] : [INTEGER]) - [77]
16:01:09.473 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: hydrating entity state
16:01:09.473 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: Initializing object from ResultSet: [entities.Student#77]
16:01:09.473 [main] TRACE	o.h.p.e.AbstractEntityPersister: Hydrating entity: [entities.Student#77]
16:01:09.473 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([age2_1_1_] : [INTEGER]) - [18]
16:01:09.473 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([name3_1_1_] : [VARCHAR]) - [Большаков Панкратий]
16:01:09.474 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([registra4_1_1_] : [TIMESTAMP]) - [2017-06-16 00:00:00.0]
16:01:09.474 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([course_i1_2_0_] : [INTEGER]) - [10]
16:01:09.474 [main] DEBUG	o.h.l.p.e.p.i.CollectionReferenceInitializerImpl: Found row of collection: [entities.Course.students#10]
16:01:09.474 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Starting attempt to find loading collection [[entities.Course.students#10]]
16:01:09.474 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Course.students#10]] in any result-set context
16:01:09.474 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Course.students#10]] located in load context
16:01:09.474 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Found loading collection bound to current result set processing; reading row
16:01:09.474 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([student_2_2_0_] : [INTEGER]) - [77]
16:01:09.474 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Student#77]
16:01:09.474 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Student#77]
16:01:09.474 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Starting ResultSet row #5
16:01:09.474 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([id1_1_1_] : [INTEGER]) - [91]
16:01:09.474 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: hydrating entity state
16:01:09.474 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: Initializing object from ResultSet: [entities.Student#91]
16:01:09.474 [main] TRACE	o.h.p.e.AbstractEntityPersister: Hydrating entity: [entities.Student#91]
16:01:09.474 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([age2_1_1_] : [INTEGER]) - [32]
16:01:09.474 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([name3_1_1_] : [VARCHAR]) - [Круминьш Виталий]
16:01:09.474 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([registra4_1_1_] : [TIMESTAMP]) - [2017-09-22 00:00:00.0]
16:01:09.474 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([course_i1_2_0_] : [INTEGER]) - [10]
16:01:09.474 [main] DEBUG	o.h.l.p.e.p.i.CollectionReferenceInitializerImpl: Found row of collection: [entities.Course.students#10]
16:01:09.474 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Starting attempt to find loading collection [[entities.Course.students#10]]
16:01:09.474 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Course.students#10]] in any result-set context
16:01:09.474 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Course.students#10]] located in load context
16:01:09.474 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Found loading collection bound to current result set processing; reading row
16:01:09.474 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([student_2_2_0_] : [INTEGER]) - [91]
16:01:09.474 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Student#91]
16:01:09.474 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Student#91]
16:01:09.474 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Done processing result set (6 rows)
16:01:09.474 [main] TRACE	o.h.l.p.e.p.i.AbstractRowReader: Total objects hydrated: 6
16:01:09.475 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Resolving attributes for [entities.Student#1]
16:01:09.475 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `age` : value = 18
16:01:09.475 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`age`)  - enhanced for lazy-loading? - false
16:01:09.475 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `courses` : value = NOT NULL COLLECTION
16:01:09.475 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`courses`)  - enhanced for lazy-loading? - false
16:01:09.475 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Student.courses#1]] in any result-set context
16:01:09.475 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Student.courses#1]] not located in load context
16:01:09.475 [main] TRACE	o.h.t.CollectionType: Created collection wrapper: [entities.Student.courses#1]
16:01:09.475 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `name` : value = Фуриков Эрнст
16:01:09.475 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`name`)  - enhanced for lazy-loading? - false
16:01:09.475 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `registrationDate` : value = 2016-01-01 00:00:00.0
16:01:09.475 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`registrationDate`)  - enhanced for lazy-loading? - false
16:01:09.475 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Done materializing entity [entities.Student#1]
16:01:09.475 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Resolving attributes for [entities.Student#11]
16:01:09.475 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `age` : value = 28
16:01:09.475 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`age`)  - enhanced for lazy-loading? - false
16:01:09.475 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `courses` : value = NOT NULL COLLECTION
16:01:09.475 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`courses`)  - enhanced for lazy-loading? - false
16:01:09.475 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Student.courses#11]] in any result-set context
16:01:09.475 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Student.courses#11]] not located in load context
16:01:09.475 [main] TRACE	o.h.t.CollectionType: Created collection wrapper: [entities.Student.courses#11]
16:01:09.475 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `name` : value = Шамило Федосий
16:01:09.475 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`name`)  - enhanced for lazy-loading? - false
16:01:09.475 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `registrationDate` : value = 2016-03-11 00:00:00.0
16:01:09.475 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`registrationDate`)  - enhanced for lazy-loading? - false
16:01:09.475 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Done materializing entity [entities.Student#11]
16:01:09.475 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Resolving attributes for [entities.Student#46]
16:01:09.475 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `age` : value = 37
16:01:09.475 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`age`)  - enhanced for lazy-loading? - false
16:01:09.475 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `courses` : value = NOT NULL COLLECTION
16:01:09.475 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`courses`)  - enhanced for lazy-loading? - false
